Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
35575.07421875,34927.72265625,6.880000114440918,0.0,1.4009102582931519,0.009079016745090485,40.0,1.0009973049163818,1.0009973049163818,1.0009973049163818,0.014480621553957462,0.0002699999895412475,0.9822412729263306,1000.0,-55.00553512573242,-55.00553512573242,-0.031191427260637283,70635.5625,70635.5625,-0.010867948643863201,519667136.0,519667136.0,0.12388288974761963,3.5464107990264893,0.6255829334259033,2.9206531047821045,3.5462589263916016,281.9873046875,0.5349999666213989,0.5349999666213989,0.5349999666213989,0.0
29021.669921875,29161.123046875,5.860000133514404,1.0,1.378021001815796,0.010147000662982464,40.0,0.9952335357666016,0.9952335357666016,0.9952335357666016,0.014493620954453945,0.00023999999393709004,0.9603788256645203,2000.0,-43.310646057128906,11.694889068603516,0.04332432895898819,4.198206424713135,-70631.36429357529,0.42580047249794006,552625280.0,32958144.0,17.299741744995117,7.081768989562988,0.6240289211273193,2.902765989303589,3.5268161296844482,283.54193115234375,0.5696955919265747,0.5696955919265747,0.5696955919265747,0.0
34533.78125,36535.81640625,7.019999980926514,2.0,1.3616482019424438,0.007845661602914333,40.0,1.0030540227890015,1.0030540227890015,1.0030540227890015,0.015105891972780228,0.0002099999983329326,0.9451597332954407,3000.0,-55.57642364501953,-12.265777587890625,-0.1230708584189415,3.2678170204162598,-0.930389404296875,-0.0009642347577027977,575104192.0,22478912.0,30.393211364746094,10.605968475341797,0.6340160369873047,2.881621837615967,3.51566219329834,284.4415283203125,0.6046070456504822,0.6046070456504822,0.6046070456504822,0.0
30851.634765625,30597.744140625,6.21999979019165,3.0,1.3630316257476807,0.0055849808268249035,40.0,1.001117467880249,1.001117467880249,1.001117467880249,0.013103757984936237,0.00018000000272877514,0.9461246728897095,4000.0,-38.650203704833984,16.926219940185547,-0.26125937700271606,3.405827283859253,0.13801026344299316,-0.03533231467008591,517806592.0,-57297600.0,43.042728424072266,14.198887825012207,0.6144998073577881,2.9696898460388184,3.5842108726501465,279.00152587890625,0.6393810510635376,0.6393810510635376,0.6393810510635376,0.0
29978.060546875,30967.76953125,6.199999809265137,4.0,1.3730934858322144,0.0075132898055016994,40.0,0.997866153717041,0.997866153717041,0.997866153717041,0.013921468518674374,0.0001500000071246177,0.9554551839828491,5000.0,-44.24353790283203,-5.593334197998047,0.06607737392187119,3.2898688316345215,-0.11595845222473145,-0.08206334710121155,507178432.0,-10628160.0,55.59251403808594,17.775320053100586,0.6579551696777344,2.908820867538452,3.566796064376831,280.3636474609375,0.6741048693656921,0.6741048693656921,0.6741048693656921,0.0
29595.447265625,29874.96484375,5.78000020980835,5.0,1.3790229558944702,0.006297608837485313,40.0,0.9986055493354797,0.9986055493354797,0.9986055493354797,0.011577000841498375,0.00011999999696854502,0.9612635374069214,6000.0,-40.9375,3.3060379028320312,-0.3174993395805359,3.3674819469451904,0.07761311531066895,-0.13437989354133606,502697152.0,-4481280.0,68.10570526123047,21.326858520507812,0.6381146907806396,2.904636859893799,3.542773962020874,282.2648010253906,0.7087322473526001,0.7087322473526001,0.7087322473526001,0.0
30015.76171875,28593.306640625,6.099999904632568,6.0,1.377243995666504,0.0053113834001123905,40.0,1.0000792741775513,1.0000792741775513,1.0000792741775513,0.010859515517950058,9.000000136438757e-05,0.959428608417511,7000.0,-40.26030731201172,0.6771926879882812,-0.12690290808677673,3.2069251537323,-0.16055679321289062,-0.08848483115434647,510707296.0,8010144.0,80.60254669189453,24.893077850341797,0.6625881195068359,2.895020008087158,3.5576300621032715,281.08599853515625,0.7432106733322144,0.7432106733322144,0.7432106733322144,0.0
29026.453125,30385.25,5.920000076293945,7.0,1.370349407196045,0.0074778287671506405,40.0,1.0017565488815308,1.0017565488815308,1.0017565488815308,0.013673472218215466,5.999999848427251e-05,0.9526554942131042,8000.0,-49.64720916748047,-9.38690185546875,-0.1410510241985321,3.286073684692383,0.07914853096008301,-0.14358729124069214,531913408.0,21206112.0,93.09136962890625,28.565170288085938,0.6694579124450684,2.9939022064208984,3.6633849143981934,272.9716491699219,0.7777053713798523,0.7777053713798523,0.7777053713798523,0.0
30482.515625,31810.63671875,6.260000228881836,8.0,1.3689167499542236,0.004424809478223324,40.0,1.006819486618042,1.006819486618042,1.006819486618042,0.011575419455766678,2.9999999242136255e-05,0.951249897480011,9000.0,-33.83837127685547,15.808837890625,-0.23101738095283508,3.783968687057495,0.4978950023651123,0.07329468429088593,527476224.0,-4437184.0,105.57611083984375,32.295570373535156,0.7126860618591309,3.0089683532714844,3.721675157546997,268.6962890625,0.8123013973236084,0.8123013973236084,0.8123013973236084,0.0
29599.615234375,32477.658203125,6.099999904632568,9.0,1.3738751411437988,0.005552380345761776,40.0,1.0001089572906494,1.0001089572906494,1.0001089572906494,0.011958448216319084,0.0,0.9559794664382935,10000.0,-46.26001739501953,-12.421646118164062,0.4537387788295746,3.5267059803009033,-0.2572627067565918,0.10265225917100906,517204320.0,-10271904.0,118.05870819091797,35.86553955078125,0.6479270458221436,2.913266897201538,3.561216115951538,280.8029479980469,0.8470150828361511,0.8470150828361511,0.8470150828361511,0.0
