Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
-190648.765625,2113.036865234375,8759.0,0.0,1.4173429012298584,0.031007859855890274,11.0,0.996965229511261,0.996965229511261,0.996965229511261,0.026220262050628662,0.0002699999895412475,0.9984160661697388,8759.0,-0.03237498924136162,-0.03237498924136162,0.2189180850982666,14.60053825378418,14.60053825378418,0.0841546356678009,1.3512510061264038,1.3512510061264038,-0.10663948208093643,229.7211456298828,221.79714965820312,7.923801898956299,229.72097778320312,38.12886428833008,0.03599999472498894,0.03599999472498894,0.03599999472498894,0.0
-190314.4375,2112.3349609375,8759.0,1.0,1.4150246381759644,0.03052031248807907,13.0,0.9987258315086365,0.9987258315086365,0.9987258315086365,0.025996096432209015,0.00023999999393709004,0.9961211681365967,17518.0,-0.03321768715977669,-0.0008426979184150696,0.11195243149995804,19.093095779418945,4.492557525634766,1.146461844444275,0.19503460824489594,-1.1562163978815079,3.9073166847229004,461.1488952636719,222.18231201171875,9.233394622802734,231.41574096679688,37.84962844848633,0.07099968194961548,0.07099968194961548,0.07099968194961548,0.0
-190338.734375,2112.690673828125,8759.0,2.0,1.4124789237976074,0.034588444977998734,15.0,0.9978760480880737,0.9978760480880737,0.9978760480880737,0.027247430756688118,0.0002099999983329326,0.99360591173172,26277.0,-0.03646396845579147,-0.0032462812960147858,-0.019693512469530106,20.317861557006836,1.2247657775878906,1.2849349975585938,0.17161042988300323,-0.0234241783618927,7.280264377593994,693.7304077148438,221.91278076171875,10.656940460205078,232.5697479248047,37.66181945800781,0.10599948465824127,0.10599948465824127,0.10599948465824127,0.0
-190080.5625,2112.833984375,8759.0,3.0,1.4112995862960815,0.03003152646124363,18.0,0.9942408204078674,0.9942408204078674,0.9942408204078674,0.02558470144867897,0.00018000000272877514,0.9924437999725342,35036.0,-0.03534632921218872,0.0011176392436027527,-0.19560477137565613,18.981666564941406,-1.3361949920654297,1.3482091426849365,0.16332708299160004,-0.008283346891403198,10.091791152954102,928.4005126953125,221.87464904785156,12.783537864685059,234.658203125,37.326629638671875,0.1409994512796402,0.1409994512796402,0.1409994512796402,0.0
-189681.53125,2113.049072265625,8759.0,4.0,1.40822434425354,0.030120493844151497,20.0,1.0004775524139404,1.0004775524139404,1.0004775524139404,0.02607295848429203,0.0001500000071246177,0.9894034266471863,43795.0,-0.03956916928291321,-0.004222840070724487,0.13359220325946808,16.97767448425293,-2.0039920806884766,1.4965357780456543,0.13487465679645538,-0.028452426195144653,12.448211669921875,1164.6728515625,222.03309631347656,14.226953506469727,236.26007080078125,37.073551177978516,0.17599967122077942,0.17599967122077942,0.17599967122077942,0.0
-189285.375,2113.13671875,8759.0,5.0,1.4055813550949097,0.03000878170132637,27.0,0.9953434467315674,0.9953434467315674,0.9953434467315674,0.025679906830191612,0.00011999999696854502,0.9867945313453674,52554.0,-0.04139796644449234,-0.001828797161579132,0.09428899735212326,14.637237548828125,-2.3404369354248047,1.827942967414856,0.12661851942539215,-0.008256137371063232,14.364054679870605,1405.878662109375,221.91893005371094,19.274436950683594,241.19338989257812,36.31525802612305,0.21100009977817535,0.21100009977817535,0.21100009977817535,0.0
-188947.71875,2113.31884765625,8759.0,6.0,1.402424693107605,0.030217450112104416,33.0,1.0010501146316528,1.0010501146316528,1.0010501146316528,0.02518595941364765,9.000000136438757e-05,0.9836819171905518,61313.0,-0.04355150833725929,-0.0021535418927669525,0.30998295545578003,12.06661605834961,-2.5706214904785156,2.331638813018799,0.12037386000156403,-0.006244659423828125,15.974381446838379,1651.2686767578125,221.92437744140625,23.452043533325195,245.37644958496094,35.696170806884766,0.24600082635879517,0.24600082635879517,0.24600082635879517,0.0
-188539.171875,2113.858642578125,8759.0,7.0,1.3975951671600342,0.027844570577144623,40.0,0.9979960918426514,0.9979960918426514,0.9979960918426514,0.02499489113688469,5.999999848427251e-05,0.9789593815803528,70072.0,-0.042917896062135696,0.0006336122751235962,0.00637763412669301,10.501115798950195,-1.565500259399414,2.3374576568603516,0.11362968385219574,-0.006744176149368286,17.331968307495117,1905.667236328125,224.0330047607422,30.351604461669922,254.3846435546875,34.43210983276367,0.2810022234916687,0.2810022234916687,0.2810022234916687,0.0
-188122.046875,2114.44091796875,8759.0,8.0,1.3936433792114258,0.024216750636696815,40.0,1.000402569770813,1.000402569770813,1.000402569770813,0.022987643256783485,2.9999999242136255e-05,0.9751124382019043,78831.0,-0.04033885523676872,0.002579040825366974,0.030779428780078888,9.032546997070312,-1.4685688018798828,2.72270131111145,0.11371322721242905,8.354336023330688e-05,18.438291549682617,2165.2548828125,229.5155792236328,30.056724548339844,259.5723571777344,33.74396514892578,0.31600460410118103,0.31600460410118103,0.31600460410118103,0.0
-187745.59375,2115.044189453125,8759.0,9.0,1.3910976648330688,0.01729363389313221,40.0,1.000204086303711,1.000204086303711,1.000204086303711,0.019382085651159286,0.0,0.972621500492096,87590.0,-0.03152607008814812,0.008812785148620605,0.06452737003564835,8.13180160522461,-0.9007453918457031,3.0068509578704834,0.1191030889749527,0.005389861762523651,19.367177963256836,2422.36328125,227.1788787841797,29.914466857910156,257.0933837890625,34.0693359375,0.35100826621055603,0.35100826621055603,0.35100826621055603,0.0
