Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
35575.07421875,34927.72265625,6.880000114440918,0.0,1.3962901830673218,0.0064300475642085075,40.0,0.9991350173950195,0.9991350173950195,0.9991350173950195,0.012377026490867138,0.0002699999895412475,0.9776992797851562,1000.0,-28.810741424560547,-28.810741424560547,-0.031230097636580467,70636.140625,70636.140625,-0.009698108769953251,519667648.0,519667648.0,0.1257236748933792,3.9736759662628174,0.7550508975982666,3.218350887298584,3.9734349250793457,251.67141723632812,0.5349999666213989,0.5349999666213989,0.5349999666213989,0.0
29021.669921875,29161.123046875,5.860000133514404,1.0,1.3705568313598633,0.006611477117985487,40.0,0.9955989122390747,0.9955989122390747,0.9955989122390747,0.015245170332491398,0.00023999999393709004,0.9529468417167664,2000.0,-40.76601791381836,-11.955276489257812,0.030682677403092384,4.106299877166748,-70632.03432512283,0.44957035779953003,552625280.0,32957632.0,17.30148696899414,7.658841133117676,0.6374969482421875,3.0388689041137695,3.676386833190918,272.0062561035156,0.5696955919265747,0.5696955919265747,0.5696955919265747,0.0
34533.78125,36535.81640625,7.019999980926514,2.0,1.35612952709198,0.006220529787242413,40.0,1.0015537738800049,1.0015537738800049,1.0015537738800049,0.013317301869392395,0.0002099999983329326,0.9394523501396179,3000.0,-29.618988037109375,11.147029876708984,-0.12527114152908325,3.2861080169677734,-0.8201918601989746,0.04188539460301399,575104320.0,22479040.0,30.39715576171875,11.286825180053711,0.618582010269165,3.0009777545928955,3.6195809841156006,276.27508544921875,0.6046070456504822,0.6046070456504822,0.6046070456504822,0.0
30851.634765625,30597.744140625,6.21999979019165,3.0,1.3560253381729126,0.005179035943001509,40.0,1.0032240152359009,1.0032240152359009,1.0032240152359009,0.011401291005313396,0.00018000000272877514,0.9391732215881348,4000.0,-37.7098274230957,-8.090839385986328,-0.25935059785842896,3.407233715057373,0.12112569808959961,-0.020398961380124092,517806592.0,-57297728.0,43.045135498046875,15.451516151428223,0.6412827968597412,3.514587879180908,4.155890941619873,240.62228393554688,0.6393810510635376,0.6393810510635376,0.6393810510635376,0.0
29978.060546875,30967.76953125,6.199999809265137,4.0,1.364811658859253,0.006243688985705376,40.0,1.001563310623169,1.001563310623169,1.001563310623169,0.013530041091144085,0.0001500000071246177,0.947411835193634,5000.0,-44.22773361206055,-6.517906188964844,0.05608951300382614,3.250236988067627,-0.1569967269897461,-0.070773184299469,507178400.0,-10628192.0,55.594764709472656,19.073720932006836,0.6259720325469971,2.9858522415161133,3.6118438243865967,276.8669128417969,0.6741048693656921,0.6741048693656921,0.6741048693656921,0.0
29595.447265625,29874.96484375,5.78000020980835,5.0,1.371795892715454,0.006292857229709625,40.0,0.9975981712341309,0.9975981712341309,0.9975981712341309,0.012911456637084484,0.00011999999696854502,0.9541465044021606,6000.0,-29.489948272705078,14.737785339355469,-0.32842475175857544,3.330596923828125,0.08035993576049805,-0.13288673758506775,502697120.0,-4481280.0,68.1076431274414,22.800132751464844,0.6766729354858398,3.040584087371826,3.7172789573669434,269.0140686035156,0.7087322473526001,0.7087322473526001,0.7087322473526001,0.0
30015.76171875,28593.306640625,6.099999904632568,6.0,1.3725533485412598,0.007468926254659891,40.0,0.9994045495986938,0.9994045495986938,0.9994045495986938,0.014209697023034096,9.000000136438757e-05,0.9547746777534485,7000.0,-41.23173141479492,-11.741783142089844,-0.09660317003726959,3.194208860397339,-0.13638806343078613,-0.07654441148042679,510707296.0,8010176.0,80.60462188720703,26.47642707824707,0.640322208404541,3.027182102203369,3.6675238609313965,272.6635437011719,0.7432106733322144,0.7432106733322144,0.7432106733322144,0.0
29026.453125,30385.25,5.920000076293945,7.0,1.3648443222045898,0.00618370296433568,40.0,1.0018436908721924,1.0018436908721924,1.0018436908721924,0.012390771880745888,5.999999848427251e-05,0.9473562240600586,8000.0,-43.81814193725586,-2.5864105224609375,-0.15059402585029602,3.285773515701294,0.09156465530395508,-0.11819813400506973,531913408.0,21206112.0,93.09349060058594,30.154830932617188,0.640068769454956,3.0287489891052246,3.6688928604125977,272.5617980957031,0.7777053713798523,0.7777053713798523,0.7777053713798523,0.0
30482.515625,31810.63671875,6.260000228881836,8.0,1.362384557723999,0.004533960018306971,40.0,1.0015438795089722,1.0015438795089722,1.0015438795089722,0.010579599998891354,2.9999999242136255e-05,0.9450349807739258,9000.0,-31.356698989868164,12.461442947387695,-0.23852510750293732,3.7720284461975098,0.4862549304962158,0.09008067101240158,527476224.0,-4437184.0,105.57820129394531,33.79665756225586,0.6415228843688965,2.9917168617248535,3.6332600116729736,275.23492431640625,0.8123013973236084,0.8123013973236084,0.8123013973236084,0.0
29599.615234375,32477.658203125,6.099999904632568,9.0,1.3680293560028076,0.008088618516921997,40.0,0.998381495475769,0.998381495475769,0.998381495475769,0.012532314285635948,0.0,0.9504159092903137,10000.0,-57.10137939453125,-25.744680404663086,0.46750932931900024,3.5677592754364014,-0.2042691707611084,0.10180551558732986,517204288.0,-10271936.0,118.060791015625,37.795387268066406,0.6688930988311768,3.3205933570861816,3.9895081520080566,250.6575469970703,0.8470150828361511,0.8470150828361511,0.8470150828361511,0.0
