Metrics/EpRet,Metrics/EpCost,Metrics/EpLen,Train/Epoch,Train/Entropy,Train/KL,Train/StopIter,Train/PolicyRatio,Train/PolicyRatio/Min,Train/PolicyRatio/Max,Train/PolicyRatio/Std,Train/LR,Train/PolicyStd,TotalEnvSteps,Loss/Loss_pi,Loss/Loss_pi/Delta,Value/Adv,Loss/Loss_reward_critic,Loss/Loss_reward_critic/Delta,Value/reward,Loss/Loss_cost_critic,Loss/Loss_cost_critic/Delta,Value/cost,Time/Total,Time/Rollout,Time/Update,Time/Epoch,Time/FPS,Metrics/LagrangeMultiplier,Metrics/LagrangeMultiplier/Min,Metrics/LagrangeMultiplier/Max,Metrics/LagrangeMultiplier/Std
29599.615234375,32477.658203125,6.099999904632568,0.0,1.4117777347564697,0.004847452975809574,40.0,1.0000218152999878,1.0000218152999878,1.0000218152999878,0.011561209335923195,0.0002849999873433262,0.9928749203681946,10000.0,-4.554466247558594,-4.554466247558594,-0.004159022122621536,7096.71923828125,7096.71923828125,-0.01030427310615778,526405536.0,526405536.0,0.12447230517864227,36.45714569091797,6.38245964050293,30.074466705322266,36.45696258544922,274.2960205078125,0.5349999666213989,0.5349999666213989,0.5349999666213989,0.0
34123.7734375,32629.05078125,6.480000019073486,1.0,1.4065548181533813,0.003267087507992983,40.0,0.9992370009422302,0.9992370009422302,0.9992370009422302,0.010891299694776535,0.0002699999895412475,0.9876964092254639,20000.0,-5.10311222076416,-0.5486459732055664,-0.20490233600139618,3.5329136848449707,-7093.186324596405,-0.006808172445744276,536598208.0,10192672.0,128.21031188964844,75.48670959472656,6.404701232910156,32.607666015625,39.012393951416016,256.32879638671875,0.5700041055679321,0.5700041055679321,0.5700041055679321,0.0
34610.09375,36225.08984375,6.940000057220459,2.0,1.3944541215896606,0.0038349663373082876,40.0,0.9996621012687683,0.9996621012687683,0.9996621012687683,0.010588872246444225,0.00025499999173916876,0.9758360385894775,30000.0,-8.995253562927246,-3.892141342163086,0.18786446750164032,3.5189671516418457,-0.013946533203125,0.0005045025609433651,520553568.0,-16044640.0,250.64450073242188,112.3055419921875,6.584485054016113,30.22064781188965,36.80515670776367,271.7010498046875,0.6050950288772583,0.6050950288772583,0.6050950288772583,0.0
34602.8203125,33974.65234375,6.78000020980835,3.0,1.3833023309707642,0.004615799989551306,40.0,1.0001163482666016,1.0001163482666016,1.0001163482666016,0.01154675055295229,0.00023999999393709004,0.9650344252586365,40000.0,-15.809907913208008,-6.814654350280762,0.44537949562072754,3.500854253768921,-0.018112897872924805,0.04837461933493614,532632096.0,12078528.0,373.076171875,147.80950927734375,6.459938049316406,29.02985382080078,35.489810943603516,281.7710266113281,0.6401656866073608,0.6401656866073608,0.6401656866073608,0.0
32660.650390625,32287.15234375,6.420000076293945,4.0,1.3711847066879272,0.004274303559213877,40.0,1.0004276037216187,1.0004276037216187,1.0004276037216187,0.011127774603664875,0.00022499999613501132,0.953375518321991,50000.0,-14.589640617370605,1.2202672958374023,-0.24235929548740387,3.341188430786133,-0.15966582298278809,0.08949972689151764,541295808.0,8663712.0,495.5078125,183.1274871826172,6.424345016479492,28.879213333129883,35.30358123779297,283.2574157714844,0.6751415133476257,0.6751415133476257,0.6751415133476257,0.0
32134.2734375,30606.57421875,6.599999904632568,5.0,1.362770676612854,0.003775716293603182,40.0,0.9997543096542358,0.9997543096542358,0.9997543096542358,0.011175685562193394,0.0002099999983329326,0.9453904032707214,60000.0,-14.930489540100098,-0.3408489227294922,-0.1700279414653778,3.575106620788574,0.2339181900024414,0.10208363085985184,513123008.0,-28172800.0,618.09521484375,219.103515625,6.420344829559326,29.538175582885742,35.95854187011719,278.0980529785156,0.709958553314209,0.709958553314209,0.709958553314209,0.0
28371.134765625,30499.91015625,5.840000152587891,6.0,1.3608585596084595,0.004812214523553848,40.0,0.9997492432594299,0.9997492432594299,0.9997492432594299,0.011156240478157997,0.00019500000053085387,0.9435891509056091,70000.0,-18.38998031616211,-3.4594907760620117,-0.3415687084197998,3.5350100994110107,-0.04009652137756348,-0.025163870304822922,538876736.0,25753728.0,740.7216186523438,254.47666931152344,6.357231140136719,29.000900268554688,35.358150482177734,282.8202209472656,0.7446622848510742,0.7446622848510742,0.7446622848510742,0.0
36093.77734375,34482.37890625,6.920000076293945,7.0,1.349530816078186,0.005259271245449781,40.0,1.0007550716400146,1.0007550716400146,1.0007550716400146,0.011979874223470688,0.00018000000272877514,0.9329618811607361,80000.0,-26.411052703857422,-8.021072387695312,0.3211734890937805,3.3695688247680664,-0.16544127464294434,0.014903628267347813,540921856.0,2045120.0,863.347900390625,289.86419677734375,6.4214301109313965,28.949176788330078,35.370628356933594,282.720458984375,0.7795080542564392,0.7795080542564392,0.7795080542564392,0.0
35101.234375,34571.34375,6.800000190734863,8.0,1.3414862155914307,0.005143040791153908,40.0,1.0003710985183716,1.0003710985183716,1.0003710985183716,0.01126151904463768,0.00016500000492669642,0.9255027174949646,90000.0,-21.79586410522461,4.6151885986328125,-0.3223278522491455,3.4942142963409424,0.12464547157287598,-0.010146578773856163,530202176.0,-10719680.0,985.9736938476562,325.44952392578125,6.409759998321533,29.160106658935547,35.56988525390625,281.1366882324219,0.8144642114639282,0.8144642114639282,0.8144642114639282,0.0
33786.75,34272.2109375,6.699999809265137,9.0,1.3313946723937988,0.004347785376012325,40.0,1.0000238418579102,1.0000238418579102,1.0000238418579102,0.010817172937095165,0.0001500000071246177,0.9162163734436035,100000.0,-19.644657135009766,2.1512069702148438,-0.3280295133590698,3.520970582962036,0.02675628662109375,0.02368502877652645,513532704.0,-16669472.0,1108.3826904296875,360.68133544921875,6.362823963165283,28.854589462280273,35.217437744140625,283.95025634765625,0.8494890928268433,0.8494890928268433,0.8494890928268433,0.0
