non_shiftable_load,dhw_demand,cooling_demand,heating_demand,solar_generation
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.43,0.0,0.0
1.77,0,0.0,0.0,0.0
3.58,0,0.0,0.0,0.0
7.16,0,0.0,0.0,0.0
7.16,0,0.0,0.0,0.0
9.55,0,1.67,0.0,0.0
9.55,0,1.54,0.0,0.0
9.55,0,4.0,0.0,0.0
9.55,0,0.0,0.0,0.0
9.55,0,0.0,0.0,0.0
7.16,0,0.0,0.0,0.0
4.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.46,0.0,0.0
2.36,0,0.87,0.0,0.0
4.77,0,0.98,0.0,0.0
7.16,0,0.0,0.0,0.0
10.74,0,2.09,0.0,0.0
10.74,0,0.87,0.0,0.0
10.74,0,4.37,0.0,0.0
10.74,0,0.43,0.0,0.0
10.74,0,0.42,0.0,0.0
10.74,0,0.4,0.0,0.0
10.74,0,0.38,0.0,0.0
10.74,0,3.56,0.0,0.0
10.74,0,3.59,0.0,0.0
10.74,0,0.0,0.0,0.0
8.35,0,0.0,0.0,0.0
8.35,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.28,0.0,0.0
2.36,0,0.6,0.0,0.0
4.77,0,0.27,0.0,0.0
7.16,0,0.0,0.0,0.0
10.74,0,0.0,0.0,0.0
10.74,0,0.0,0.0,0.0
10.74,0,0.0,0.0,0.0
10.74,0,0.0,0.0,0.0
10.74,0,0.1,0.0,0.0
10.74,0,0.28,0.0,0.0
10.74,0,0.28,0.0,0.0
10.74,0,0.09,0.0,0.0
10.74,0,0.0,0.0,0.0
10.74,0,0.0,0.0,0.0
8.35,0,0.0,0.0,0.0
8.35,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
2.36,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.31,0.0,0.0
1.77,0,0.59,0.0,0.0
3.58,0,0.35,0.0,0.0
5.97,0,0.0,0.0,0.0
9.55,0,0.0,0.0,0.0
10.74,0,0.67,0.0,0.0
10.74,0,0.41,0.0,0.0
10.74,0,0.34,0.0,0.0
10.74,0,0.36,0.0,0.0
10.74,0,0.37,0.0,0.0
10.74,0,0.38,0.0,0.0
10.74,0,0.39,0.0,0.0
10.74,0,0.41,0.0,0.0
8.35,0,0.0,0.0,0.0
5.97,0,0.0,0.0,0.0
5.97,0,0.0,0.0,0.0
3.58,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.4,0.0,0.0
1.77,0,0.0,0.0,0.0
3.58,0,0.53,0.0,0.0
7.16,0,0.0,0.0,0.0
7.16,0,0.58,0.0,0.0
9.55,0,0.56,0.0,0.0
9.55,0,0.0,0.0,0.0
9.55,0,0.0,0.0,0.0
9.55,0,0.0,0.0,0.0
9.55,0,0.0,0.0,0.0
7.16,0,0.77,0.0,0.0
4.77,0,3.03,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
1.77,0,0.0,0.0,0.0
